path,has_target,pred_x,pred_y,target_x,target_y,err_px,err_km,tile_offset_x,tile_offset_y,pred_x_global,pred_y_global,pred_lat,pred_lon,target_x_global,target_y_global,target_lat,target_lon
13-10-2010_0600_213_0,1,88,190,87,191,1.8073129446999834,5.1280625303235094,213.0,0.0,301,190,38.14,2.14,300,191,38.11,2.1
06-11-2011_0600_213_0,1,158,117,158,119,1.6569223256206322,9.37805797205088,213.0,0.0,371,117,41.08,4.41,371,119,41.0,4.41
06-11-2011_2200_213_0,1,155,158,150,156,5.449292440604075,18.726069665751613,213.0,0.0,368,158,39.39,4.44,363,156,39.47,4.25
07-11-2011_1400_213_0,1,187,129,188,128,1.132066065792249,5.429152248791249,213.0,0.0,400,129,40.57,5.53,401,128,40.61,5.56
08-11-2011_0600_213_0,1,197,112,198,113,1.4461407435871767,5.806717290051056,213.0,0.0,410,112,41.28,5.85,411,113,41.23,5.89
14-04-2012_1100_639_0,1,49,124,51,127,3.4875894517855865,14.73106729286898,639.0,0.0,688,124,40.81,16.23,690,127,40.69,16.29
19-11-2013_0700_213_0,1,169,142,169,142,0.47693817240593644,0.0,213.0,0.0,382,142,40.04,4.9,382,142,40.04,4.9
19-11-2013_2300_426_0,1,145,116,145,117,0.605224176634064,4.68139346512968,426.0,0.0,571,116,41.1,11.87,571,117,41.06,11.87
07-11-2014_1400_426_196,1,201,47,198,44,4.834273623474329,15.27321997966532,426.0,196.0,627,243,36.06,13.63,624,240,36.17,13.53
07-11-2014_2100_639_196,1,26,29,23,32,4.395153535093957,16.466054806819457,639.0,196.0,665,225,36.76,15.0,662,228,36.64,14.89
30-11-2014_1100_213_0,1,70,172,68,173,2.07550282125534,7.289884458156686,213.0,0.0,283,172,38.87,1.39,281,173,38.83,1.33
01-12-2014_0800_213_0,1,149,150,149,148,1.902573279147614,9.111213796289457,213.0,0.0,362,150,39.72,4.19,362,148,39.8,4.18
02-12-2014_1300_426_0,1,86,144,83,149,6.3001012424091405,24.601207531065548,426.0,0.0,512,144,39.93,9.67,509,149,39.73,9.56
03-12-2014_0500_426_0,1,142,117,139,115,3.6617395132289956,13.023567496451326,426.0,0.0,568,117,41.06,11.76,565,115,41.14,11.65
01-10-2015_1900_426_0,1,82,149,85,148,3.18801553677006,10.401330488913038,426.0,0.0,508,149,39.73,9.52,511,148,39.77,9.63
29-02-2016_1500_426_0,1,72,103,74,101,2.8903152522978433,11.3414650925264,426.0,0.0,498,103,41.64,9.15,500,101,41.73,9.22
01-03-2016_0700_426_0,1,153,126,154,127,2.0056036735365157,5.482427271648406,426.0,0.0,579,126,40.68,12.15,580,127,40.64,12.19
28-10-2016_2200_639_196,1,69,66,70,62,4.048031548341162,17.29365314973135,639.0,196.0,708,262,35.37,16.37,709,258,35.53,16.42
29-10-2016_1400_639_196,1,62,64,62,65,1.275044088567939,4.172943462409808,639.0,196.0,701,260,35.45,16.14,701,261,35.41,16.13
30-10-2016_0600_639_196,1,90,58,92,59,2.273942658286694,7.16799410752844,639.0,196.0,729,254,35.69,17.13,731,255,35.65,17.19
31-10-2016_0000_639_196,1,179,49,181,48,2.495138378435913,8.211191875746266,639.0,196.0,818,245,36.09,20.3,820,244,36.13,20.38
17-11-2017_1100_639_0,1,111,168,108,169,3.2100954647850997,11.076576035288221,639.0,0.0,750,168,39.05,18.3,747,169,39.0,18.18
18-11-2017_0300_639_0,1,123,163,121,163,1.5571904899940994,6.370266708999893,639.0,0.0,762,163,39.26,18.77,760,163,39.26,18.7
10-11-2019_1600_213_0,1,210,134,213,137,4.341667021510802,17.060143823625136,213.0,0.0,423,134,40.35,6.39,426,137,40.23,6.51
11-11-2019_0800_213_0,1,193,162,197,163,4.656872006453509,13.515552198864535,213.0,0.0,406,162,39.21,5.83,410,163,39.17,5.98
17-09-2020_0700_639_0,1,115,219,113,215,4.429758146656569,17.66220702079069,639.0,0.0,754,219,37.04,18.17,752,215,37.19,18.12
17-09-2020_2300_639_0,1,173,203,168,200,5.814417537274209,19.050619885550006,639.0,0.0,812,203,37.7,20.35,807,200,37.82,20.19
18-09-2020_1500_639_0,1,193,196,190,195,3.547378479523994,9.899654731422855,639.0,0.0,832,196,38.0,21.13,829,195,38.04,21.03
16-09-2020_0900_639_196,1,94,78,91,77,3.1977744131126786,9.872881764707037,639.0,196.0,733,274,34.94,17.19,730,273,34.98,17.09
17-09-2020_0100_639_196,1,100,25,100,27,2.284987526612158,8.613678924628704,639.0,196.0,739,221,36.95,17.63,739,223,36.87,17.62
17-09-2020_1700_639_196,1,148,9,149,12,3.373087830252623,13.053395853257138,639.0,196.0,787,205,37.61,19.43,788,208,37.49,19.45
13-12-2020_2100_852_196,1,54,52,54,51,0.9562040904013397,4.295294200737248,852.0,196.0,906,248,36.06,23.43,906,247,36.1,23.44
14-12-2020_1300_852_196,1,139,55,138,61,5.964023265672222,26.973172924509168,852.0,196.0,991,251,36.04,26.52,990,257,35.81,26.43
15-12-2020_0400_1065_196,1,58,117,62,116,3.8914458044085056,15.667264793440374,1065.0,196.0,1123,313,33.91,30.8,1127,312,33.95,30.96
16-12-2020_0200_1065_196,1,150,103,151,101,2.2364563361733696,10.599940480363488,1065.0,196.0,1215,299,34.59,34.52,1216,297,34.67,34.59
25-12-2020_2300_426_0,1,78,75,75,78,4.047582307069563,17.36068435244988,426.0,0.0,504,75,42.85,9.37,501,78,42.72,9.26
26-12-2020_2000_426_0,1,172,156,174,155,1.7622147973101674,7.899762270607619,426.0,0.0,598,156,39.45,12.79,600,155,39.49,12.87
28-10-2021_2300_639_196,1,72,58,72,57,1.4042548245784698,4.1967701939604085,639.0,196.0,711,254,35.68,16.5,711,253,35.71,16.51
29-10-2021_1500_639_196,1,64,40,62,37,3.386204125513148,13.658782535679409,639.0,196.0,703,236,36.35,16.29,701,233,36.47,16.23
30-10-2021_0700_639_196,1,82,58,79,57,3.0103918766836832,9.902305968354268,639.0,196.0,721,254,35.68,16.85,718,253,35.72,16.75
27-02-2023_2100_213_0,1,158,159,164,156,6.51644337133546,22.34054257387978,213.0,0.0,371,159,39.35,4.55,377,156,39.47,4.76
28-02-2023_1300_213_0,1,171,170,170,168,1.7954798769310423,9.672910356542351,213.0,0.0,384,170,38.9,5.06,383,168,38.98,5.01
01-03-2023_0500_426_0,1,80,179,81,180,1.014718149277153,5.404406996004193,426.0,0.0,506,179,38.52,9.45,507,180,38.48,9.49
01-03-2023_2100_426_0,1,118,129,115,131,3.5663482009443133,13.293146432740643,426.0,0.0,544,129,40.55,10.85,541,131,40.47,10.74
02-03-2023_1300_426_0,1,123,120,121,113,7.475963464020816,33.19501213872077,426.0,0.0,549,120,40.93,11.05,547,113,41.22,10.98
05-09-2023_2100_639_196,1,127,71,124,71,3.2590056042671036,9.465499748979441,639.0,196.0,766,267,35.22,18.36,763,267,35.22,18.25
06-09-2023_1300_639_196,1,107,80,110,78,3.426979370130083,13.246599322564814,639.0,196.0,746,276,34.87,17.63,749,274,34.95,17.74
07-09-2023_0500_639_196,1,127,103,128,105,2.2507145838455265,8.383528290735534,639.0,196.0,766,299,34.04,18.21,767,301,33.97,18.24
08-09-2023_1100_639_196,1,113,91,112,91,1.0559155030632157,3.1434865460930275,639.0,196.0,752,287,34.47,17.79,751,287,34.47,17.75
09-09-2023_0300_639_196,1,122,127,123,126,1.9494422998099314,5.3684636142340425,639.0,196.0,761,323,33.17,17.95,762,322,33.2,17.98
09-09-2023_1900_639_196,1,175,148,171,148,4.499237189660421,12.638313752895455,639.0,196.0,814,344,32.45,19.64,810,344,32.45,19.51
13-10-2010_0300_213_0,1,78,187,74,183,5.681107076503283,22.970913863323474,213.0,0.0,291,187,38.27,1.76,287,183,38.43,1.6
13-10-2010_0700_213_0,1,94,195,91,193,3.749216718200504,13.584575924286366,213.0,0.0,307,195,37.94,2.37,304,193,38.02,2.26
06-11-2011_0700_213_0,1,155,120,157,120,2.0220776268045753,6.293526130713753,213.0,0.0,368,120,40.96,4.3,370,120,40.96,4.38
06-11-2011_2300_213_0,1,159,156,154,157,5.007091433341879,15.979326968717265,213.0,0.0,372,156,39.47,4.58,367,157,39.43,4.4
07-11-2011_1500_213_0,1,182,124,188,126,6.2358185760381275,21.53051349017555,213.0,0.0,395,124,40.78,5.33,401,126,40.69,5.56
08-11-2011_0700_213_0,1,201,110,202,111,1.5309143128001084,5.808101329168016,213.0,0.0,414,110,41.36,6.0,415,111,41.32,6.04
14-04-2012_1200_639_0,1,64,127,61,125,3.592861109897051,12.530257016031209,639.0,0.0,703,127,40.7,16.78,700,125,40.78,16.67
19-11-2013_0800_213_0,1,177,142,175,145,3.6204341558516493,14.68681866261535,213.0,0.0,390,142,40.03,5.19,388,145,39.91,5.13
20-11-2013_0000_426_0,1,158,110,156,111,2.2726042804336086,8.011795147221834,426.0,0.0,584,110,41.36,12.37,582,111,41.31,12.3
07-11-2014_1500_426_196,1,211,42,206,43,5.420325009813274,16.388648348036483,426.0,196.0,637,238,36.25,13.99,632,239,36.21,13.81
07-11-2014_2200_639_196,1,30,29,27,30,3.0220256080874557,10.619034130853214,639.0,196.0,669,225,36.76,15.14,666,226,36.72,15.03
30-11-2014_1200_213_0,1,72,176,69,171,5.814226872863938,25.39729455537018,213.0,0.0,285,176,38.71,1.49,282,171,38.91,1.35
01-12-2014_1000_213_0,1,150,151,152,149,2.972579238939842,10.626026857291674,213.0,0.0,363,151,39.68,4.23,365,149,39.76,4.3
02-12-2014_1400_426_0,1,94,141,90,146,6.090140559661088,26.056461891549635,426.0,0.0,520,141,40.05,9.96,516,146,39.85,9.82
03-12-2014_0600_426_0,1,136,112,140,112,4.089815529978253,12.521306926282739,426.0,0.0,562,112,41.27,11.54,566,112,41.27,11.69
01-10-2015_2000_426_0,1,85,146,89,145,4.324647500363135,13.292063468769717,426.0,0.0,511,146,39.85,9.63,515,145,39.89,9.78
29-02-2016_1600_426_0,1,82,103,79,103,3.0390492198760883,9.386606860467358,426.0,0.0,508,103,41.64,9.52,505,103,41.64,9.41
01-03-2016_0800_426_0,1,159,131,159,129,1.986853173113306,9.245811386497284,426.0,0.0,585,131,40.48,12.37,585,129,40.56,12.37
28-10-2016_2300_639_196,1,74,61,69,62,4.552903318712333,16.611366726402533,639.0,196.0,713,257,35.56,16.56,708,258,35.52,16.38
29-10-2016_1500_639_196,1,64,65,62,65,1.690263175617736,6.258815659966531,639.0,196.0,703,261,35.41,16.2,701,261,35.41,16.13
30-10-2016_0700_639_196,1,96,59,95,59,0.7514743699370985,3.144037965461898,639.0,196.0,735,255,35.65,17.33,734,255,35.65,17.3
31-10-2016_0100_639_196,1,186,47,188,49,3.085953122924936,9.8134303190765,639.0,196.0,825,243,36.17,20.56,827,245,36.1,20.62
17-11-2017_1200_639_0,1,112,169,109,167,3.2797554661342736,12.204943683304048,639.0,0.0,751,169,39.01,18.33,748,167,39.09,18.23
18-11-2017_0400_639_0,1,123,163,121,163,2.24154802770987,6.370266708999893,639.0,0.0,762,163,39.26,18.77,760,163,39.26,18.7
10-11-2019_1700_213_0,1,213,135,213,137,1.8522116445759051,9.19496034850178,213.0,0.0,426,135,40.31,6.5,426,137,40.23,6.51
11-11-2019_0900_213_0,1,196,171,196,168,2.7569627457772876,13.39085795474501,213.0,0.0,409,171,38.85,5.96,409,168,38.97,5.95
17-09-2020_0800_639_0,1,114,217,115,214,3.034292240966588,13.769448528388141,639.0,0.0,753,217,37.11,18.14,754,214,37.23,18.19
18-09-2020_0000_639_0,1,176,201,171,199,5.252585835544346,16.98484603351636,639.0,0.0,815,201,37.79,20.47,810,199,37.86,20.3
18-09-2020_1600_639_0,1,195,196,193,197,2.514503336719992,8.437397584547199,639.0,0.0,834,196,38.0,21.2,832,197,37.96,21.12
16-09-2020_1000_639_196,1,98,72,94,73,4.027536045552009,13.657525029079089,639.0,196.0,737,268,35.17,17.35,733,269,35.13,17.21
17-09-2020_0200_639_196,1,104,24,102,25,2.2383508456438688,8.065689908041712,639.0,196.0,743,220,36.99,17.77,741,221,36.95,17.7
17-09-2020_1800_639_196,1,158,10,154,12,4.245666942880499,16.54058783545589,639.0,196.0,797,206,37.57,19.79,793,208,37.49,19.63
13-12-2020_2200_852_196,1,58,49,59,50,1.518289815132939,4.843665556324689,852.0,196.0,910,245,36.18,23.6,911,246,36.14,23.63
14-12-2020_1400_852_196,1,141,62,143,63,2.023455169711882,7.011697945472187,852.0,196.0,993,258,35.78,26.53,995,259,35.75,26.59
15-12-2020_0500_1065_196,1,65,112,68,116,4.872122150589279,17.116209427191023,1065.0,196.0,1130,308,34.1,31.12,1133,312,33.96,31.18
16-12-2020_0300_1065_196,1,153,103,153,102,1.4165980499626183,4.38334694078647,1065.0,196.0,1218,299,34.6,34.64,1218,298,34.63,34.65
26-12-2020_0000_426_0,1,78,84,77,85,1.2132462631704863,5.7526906534037865,426.0,0.0,504,84,42.46,9.37,503,85,42.42,9.33
26-12-2020_2100_426_0,1,179,156,177,158,2.6483317027193145,11.255794749618962,426.0,0.0,605,156,39.46,13.05,603,158,39.37,12.97
29-10-2021_0000_639_196,1,74,52,71,50,4.071131662055228,11.98626984812404,639.0,196.0,713,248,35.9,16.6,710,246,35.98,16.5
29-10-2021_1600_639_196,1,61,35,62,37,1.7684381213163078,8.791216712219544,639.0,196.0,700,231,36.54,16.21,701,233,36.47,16.23
30-10-2021_0800_639_196,1,89,64,87,64,1.8329280597026654,6.2792499013755965,639.0,196.0,728,260,35.46,17.07,726,260,35.46,17.0
27-02-2023_2200_213_0,1,175,161,171,156,5.825747342204917,26.53869854290666,213.0,0.0,388,161,39.26,5.18,384,156,39.46,5.02
28-02-2023_1400_213_0,1,178,176,176,175,2.5191884103289715,7.900257022985715,213.0,0.0,391,176,38.66,5.33,389,175,38.7,5.25
01-03-2023_0600_426_0,1,83,173,81,174,2.120851475952603,7.646888660194729,426.0,0.0,509,173,38.76,9.56,507,174,38.72,9.49
01-03-2023_2200_426_0,1,118,134,115,131,4.100386005900331,16.53795058452163,426.0,0.0,544,134,40.34,10.85,541,131,40.47,10.74
05-09-2023_0600_639_196,1,162,32,161,32,1.2412034744930103,3.186619365334878,639.0,196.0,801,228,36.72,19.8,800,228,36.72,19.76
05-09-2023_2200_639_196,1,129,71,124,71,4.508182823405952,15.778256850081899,639.0,196.0,768,267,35.22,18.43,763,267,35.22,18.25
06-09-2023_1400_639_196,1,111,79,110,78,1.552365618922865,4.905987083255844,639.0,196.0,750,275,34.91,17.77,749,274,34.95,17.74
07-09-2023_0600_639_196,1,131,105,128,105,3.096352702435068,9.444434724357837,639.0,196.0,770,301,33.97,18.34,767,301,33.97,18.24
08-09-2023_1200_639_196,1,113,91,112,91,1.082516127918909,3.1434865460930275,639.0,196.0,752,287,34.47,17.79,751,287,34.47,17.75
09-09-2023_0400_639_196,1,124,129,123,126,2.6666903010647514,12.093180206882966,639.0,196.0,763,325,33.1,18.0,762,322,33.2,17.98
09-09-2023_2000_639_196,1,172,149,171,148,1.0301112997691366,4.741492372876528,639.0,196.0,811,345,32.41,19.53,810,344,32.45,19.51
13-10-2010_0400_213_0,1,85,187,79,185,6.682342694403212,21.81343801278322,213.0,0.0,298,187,38.26,2.01,292,185,38.35,1.79
13-10-2010_0800_213_0,1,97,196,96,196,1.3022462746870718,3.1474395911123363,213.0,0.0,310,196,37.9,2.49,309,196,37.9,2.45
06-11-2011_0800_213_0,1,155,122,154,122,1.187150970300331,3.1466764752285297,213.0,0.0,368,122,40.87,4.31,367,122,40.87,4.27
07-11-2011_0000_213_0,1,160,155,158,157,2.644321812335153,10.607423214082278,213.0,0.0,373,155,39.51,4.61,371,157,39.43,4.54
07-11-2011_1600_213_0,1,187,123,187,125,2.5113727868406612,9.309540061467764,213.0,0.0,400,123,40.82,5.51,400,125,40.73,5.52
08-11-2011_0800_213_0,1,202,107,205,109,3.3954459259950442,13.703005233355016,213.0,0.0,415,107,41.49,6.03,418,109,41.4,6.15
14-04-2012_1300_639_0,1,71,128,71,122,6.112403399613084,28.075895254315146,639.0,0.0,710,128,40.66,17.03,710,122,40.91,17.07
19-11-2013_0900_213_0,1,186,145,183,147,3.3397482092197652,12.673708709457026,213.0,0.0,399,145,39.91,5.53,396,147,39.83,5.43
20-11-2013_0100_426_0,1,166,101,169,105,4.985803551323953,20.74532998576072,426.0,0.0,592,101,41.74,12.69,595,105,41.57,12.8
07-11-2014_1600_426_196,1,213,40,213,41,0.6528084359549422,4.234329415082078,426.0,196.0,639,236,36.33,14.06,639,237,36.29,14.06
07-11-2014_2300_639_196,1,36,27,30,27,6.1047008467272255,18.768452398308906,639.0,196.0,675,223,36.84,15.36,669,223,36.83,15.15
30-11-2014_1300_213_0,1,75,170,71,169,4.400278695233691,13.950362410834193,213.0,0.0,288,170,38.95,1.57,284,169,38.99,1.41
01-12-2014_1100_213_0,1,151,153,153,151,3.091930427975741,10.615920474892665,213.0,0.0,364,153,39.59,4.27,366,151,39.68,4.34
02-12-2014_1500_426_0,1,99,141,96,144,3.952676857955965,16.656667913055525,426.0,0.0,525,141,40.05,10.15,522,144,39.93,10.04
01-10-2015_0000_213_0,1,186,147,184,147,1.7020079997437598,6.262623031805933,213.0,0.0,399,147,39.83,5.54,397,147,39.83,5.47
01-10-2015_2100_426_0,1,89,143,91,141,2.2152514544995494,11.085384655699201,426.0,0.0,515,143,39.97,9.78,517,141,40.05,9.85
29-02-2016_1700_426_0,1,82,103,85,105,3.717849930687005,13.325570977993571,426.0,0.0,508,103,41.64,9.52,511,105,41.56,9.64
28-10-2016_0900_639_0,1,91,224,90,223,1.7438557132365897,5.032025779712076,639.0,0.0,730,224,36.83,17.29,729,223,36.87,17.26
29-10-2016_0000_639_196,1,72,63,69,62,3.537450625853728,9.904769539321968,639.0,196.0,711,259,35.49,16.48,708,258,35.52,16.38
29-10-2016_1600_639_196,1,65,64,62,65,3.577811718101929,10.628964043220734,639.0,196.0,704,260,35.45,16.24,701,261,35.41,16.13
30-10-2016_0800_639_196,1,98,58,99,58,0.7229425072861668,3.145903305787911,639.0,196.0,737,254,35.69,17.41,738,254,35.69,17.44
16-11-2017_2100_639_0,1,124,201,120,196,6.034438309497012,23.856456538804128,639.0,0.0,763,201,37.74,18.59,759,196,37.94,18.47
17-11-2017_1300_639_0,1,109,168,109,166,1.743170677100382,9.028122422398692,639.0,0.0,748,168,39.05,18.22,748,166,39.13,18.24
18-11-2017_0500_639_0,1,124,161,122,163,2.4835474973404086,11.81993575803475,639.0,0.0,763,161,39.34,18.82,761,163,39.26,18.73
10-11-2019_1800_213_0,1,215,137,213,137,1.5958090191691465,6.255328117830319,213.0,0.0,428,137,40.23,6.58,426,137,40.23,6.51
11-11-2019_1000_213_0,1,198,171,196,174,3.469167496887263,14.436869128805899,213.0,0.0,411,171,38.85,6.03,409,174,38.73,5.97
17-09-2020_0900_639_0,1,122,214,119,212,3.7738776739181343,12.005287685108323,639.0,0.0,761,214,37.23,18.44,758,212,37.31,18.35
18-09-2020_0100_639_0,1,180,197,174,198,5.733292727632136,20.448771122266997,639.0,0.0,819,197,37.95,20.65,813,198,37.9,20.42
18-09-2020_1700_639_0,1,198,198,195,198,3.3877160137192264,9.662741722840044,639.0,0.0,837,198,37.92,21.3,834,198,37.92,21.19
16-09-2020_1100_639_196,1,100,67,96,68,4.185149812695917,13.678925886250859,639.0,196.0,739,263,35.35,17.44,735,264,35.31,17.3
17-09-2020_0300_639_196,1,105,22,104,23,0.8570770388144935,5.654145724223403,639.0,196.0,744,218,37.07,17.82,743,219,37.03,17.78
17-09-2020_1900_639_196,1,155,10,158,10,2.751005262101972,9.573205674029264,639.0,196.0,794,206,37.57,19.68,797,206,37.57,19.79
13-12-2020_2300_852_196,1,60,46,62,48,2.403832600269513,9.69373553734104,852.0,196.0,912,242,36.29,23.7,914,244,36.22,23.76
14-12-2020_1500_852_196,1,148,70,149,67,3.228585066873557,14.091460536802161,852.0,196.0,1000,266,35.49,26.71,1001,263,35.6,26.78
15-12-2020_0600_1065_196,1,74,118,74,117,1.0408545708841161,4.246424294345988,1065.0,196.0,1139,314,33.9,31.39,1139,313,33.93,31.4
16-12-2020_0400_1065_196,1,155,104,154,103,1.2951198451228554,4.613464284960261,1065.0,196.0,1220,300,34.56,34.7,1219,299,34.6,34.68
26-12-2020_0100_426_0,1,84,93,81,92,3.418974723954322,10.543059862038417,426.0,0.0,510,93,42.07,9.6,507,92,42.11,9.49
26-12-2020_2200_426_0,1,180,162,180,161,0.8905036251700746,4.494907039883252,426.0,0.0,606,162,39.21,13.07,606,161,39.25,13.07
29-10-2021_0100_639_196,1,67,52,64,50,3.81383963048403,12.001249776781663,639.0,196.0,706,248,35.9,16.35,703,246,35.97,16.26
29-10-2021_1700_639_196,1,62,35,62,37,1.8490584975554127,8.524651468740489,639.0,196.0,701,231,36.54,16.24,701,233,36.47,16.23
30-10-2021_0900_639_196,1,88,62,87,64,2.64834002327121,9.245149754837222,639.0,196.0,727,258,35.53,17.04,726,260,35.46,17.0
27-02-2023_2300_213_0,1,172,153,171,150,2.6806178329125956,14.187871817060955,213.0,0.0,385,153,39.59,5.04,384,150,39.71,5.0
28-02-2023_1500_213_0,1,179,178,176,175,3.8377964610336743,16.77325945277217,213.0,0.0,392,178,38.58,5.37,389,175,38.7,5.25
01-03-2023_0700_426_0,1,90,177,88,174,3.2974916451079577,14.659404656039484,426.0,0.0,516,177,38.6,9.81,514,174,38.72,9.74
01-03-2023_2300_426_0,1,115,136,115,131,4.7768839910927925,23.01572932005662,426.0,0.0,541,136,40.26,10.74,541,131,40.47,10.74
05-09-2023_0700_639_196,1,168,32,161,32,7.199657604378372,22.320088600793312,639.0,196.0,807,228,36.73,20.01,800,228,36.72,19.76
05-09-2023_2300_639_196,1,131,77,125,78,6.029368235244286,19.873490412804784,639.0,196.0,770,273,35.0,18.47,764,274,34.96,18.26
06-09-2023_1500_639_196,1,111,79,110,78,1.5146002061023285,4.905987083255844,639.0,196.0,750,275,34.91,17.77,749,274,34.95,17.74
07-09-2023_0700_639_196,1,130,103,128,105,2.9996337534447646,10.881365619441462,639.0,196.0,769,299,34.04,18.32,767,301,33.97,18.24
08-09-2023_1300_639_196,1,120,93,119,91,1.7709799033157985,8.44657810518217,639.0,196.0,759,289,34.4,18.02,758,287,34.48,17.99
09-09-2023_0500_639_196,1,132,128,131,126,2.3093915118067883,8.277182229127547,639.0,196.0,771,324,33.14,18.28,770,322,33.21,18.25
09-09-2023_2100_639_196,1,177,147,178,148,1.9502929542832415,4.7392859530635185,639.0,196.0,816,343,32.49,19.71,817,344,32.45,19.74
13-10-2010_0500_213_0,1,88,191,83,188,6.191492850679688,21.706456544727114,213.0,0.0,301,191,38.1,2.14,296,188,38.23,1.95
13-10-2010_0900_213_0,1,113,207,103,199,13.051511307234243,49.17339244342402,213.0,0.0,326,207,37.46,3.1,316,199,37.78,2.71
06-11-2011_0900_213_0,1,154,123,151,125,3.3532198788102314,12.696735804511402,213.0,0.0,367,123,40.83,4.28,364,125,40.75,4.17
07-11-2011_0100_213_0,1,161,157,162,157,0.8016395099691341,3.134916713112733,213.0,0.0,374,157,39.43,4.65,375,157,39.43,4.69
07-11-2011_1700_213_0,1,183,121,186,124,4.121281062859108,17.363739317724914,213.0,0.0,396,121,40.9,5.35,399,124,40.78,5.48
13-04-2012_2100_426_0,1,167,142,167,145,2.783071737032474,13.698815003161942,426.0,0.0,593,142,40.02,12.64,593,145,39.9,12.63
14-04-2012_1400_639_0,1,81,121,80,119,1.7010262618233882,9.542363528224916,639.0,0.0,720,121,40.96,17.45,719,119,41.04,17.42
19-11-2013_1000_213_0,1,189,148,193,148,3.584479810294207,12.518313843036852,213.0,0.0,402,148,39.78,5.65,406,148,39.78,5.8
20-11-2013_0200_426_0,1,181,97,183,99,3.43197983163477,11.099847954729405,426.0,0.0,607,97,41.92,13.27,609,99,41.83,13.34
07-11-2014_1700_426_196,1,214,41,219,39,5.351111816138979,18.232887642272317,426.0,196.0,640,237,36.29,14.09,645,235,36.37,14.27
08-11-2014_0000_639_196,1,41,24,34,25,6.752433527655109,22.691090751489373,639.0,196.0,680,220,36.96,15.54,673,221,36.91,15.29
30-11-2014_1400_213_0,1,78,169,73,168,5.402959139781423,16.971814251178532,213.0,0.0,291,169,38.99,1.67,286,168,39.03,1.48
01-12-2014_1200_213_0,1,155,153,155,152,0.6926517100610806,4.539661023369219,213.0,0.0,368,153,39.59,4.42,368,152,39.63,4.42
02-12-2014_1600_426_0,1,101,143,101,142,0.7803565849435427,4.564266125472925,426.0,0.0,527,143,39.97,10.22,527,142,40.01,10.22
01-10-2015_0100_213_0,1,192,151,189,151,2.9611798800342832,9.386789670031366,213.0,0.0,405,151,39.66,5.77,402,151,39.66,5.66
29-02-2016_0200_426_0,1,47,106,49,99,7.249522588494099,33.66687252248848,426.0,0.0,473,106,41.52,8.21,475,99,41.82,8.28
29-02-2016_1800_426_0,1,90,108,91,108,1.3352242241025734,3.1276937870679955,426.0,0.0,516,108,41.43,9.82,517,108,41.43,9.86
28-10-2016_0900_639_196,1,91,27,90,27,0.5973382085513053,3.1506520503314044,639.0,196.0,730,223,36.87,17.3,729,223,36.87,17.26
29-10-2016_0100_639_196,1,72,61,69,63,3.3632303755560344,13.181967520360555,639.0,196.0,711,257,35.56,16.49,708,259,35.49,16.38
29-10-2016_1700_639_196,1,65,61,63,65,4.241162361977047,18.393831366816297,639.0,196.0,704,257,35.56,16.25,702,261,35.41,16.17
30-10-2016_0900_639_196,1,106,57,104,57,1.8470907352874109,6.298028267193437,639.0,196.0,745,253,35.73,17.69,743,253,35.73,17.62
16-11-2017_2200_639_0,1,121,193,119,191,2.840029206020516,10.162562119837881,639.0,0.0,760,193,38.06,18.52,758,191,38.13,18.46
17-11-2017_1400_639_0,1,110,165,109,165,0.8755573156662191,3.177608547827431,639.0,0.0,749,165,39.17,18.28,748,165,39.17,18.24
18-11-2017_0600_639_0,1,122,163,122,163,0.4254685840267519,0.0,639.0,0.0,761,163,39.26,18.73,761,163,39.26,18.73
10-11-2019_1900_213_0,1,210,138,212,139,2.2384033913036885,7.9344356810863745,213.0,0.0,423,138,40.19,6.4,425,139,40.15,6.47
11-11-2019_1100_213_0,1,192,169,196,180,11.392419464454528,51.12571127910045,213.0,0.0,405,169,38.93,5.81,409,180,38.49,5.98
17-09-2020_1000_639_0,1,122,213,122,211,2.2176658051722598,8.698382274638584,639.0,0.0,761,213,37.27,18.45,761,211,37.35,18.46
18-09-2020_0200_639_0,1,184,195,178,197,6.029463568312573,22.521588290154444,639.0,0.0,823,195,38.03,20.81,817,197,37.95,20.57
18-09-2020_1800_639_0,1,196,200,196,200,0.1959956714148502,0.0,639.0,0.0,835,200,37.84,21.21,835,200,37.84,21.21
16-09-2020_1200_639_196,1,99,60,98,64,3.752615610809306,17.396010578900437,639.0,196.0,738,256,35.62,17.43,737,260,35.47,17.38
17-09-2020_0400_639_196,1,106,20,106,21,1.4229655360082583,4.327732517472699,639.0,196.0,745,216,37.15,17.86,745,217,37.11,17.86
17-09-2020_2000_639_196,1,163,8,161,9,1.8681792867822118,8.298792302247415,639.0,196.0,802,204,37.66,19.98,800,205,37.62,19.9
14-12-2020_0000_852_196,1,64,45,65,46,1.980859856433069,4.847304919702873,852.0,196.0,916,241,36.34,23.85,917,242,36.3,23.88
14-12-2020_1600_852_196,1,156,74,155,71,3.0001111953420443,12.471804067268357,852.0,196.0,1008,270,35.35,26.97,1007,267,35.46,26.96
15-12-2020_0700_1065_196,1,79,118,80,118,0.8075810461320958,3.502680976104411,1065.0,196.0,1144,314,33.9,31.58,1145,314,33.91,31.61
16-12-2020_0500_1065_196,1,154,105,155,104,1.4245206784199465,6.606141169729833,1065.0,196.0,1219,301,34.52,34.65,1220,300,34.56,34.7
