path,start,end,x_pix,y_pix,label
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000671/rand04/28-02-2023_1700_222_57,1,16,188.0,124.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000671/rand05/28-02-2023_1700_191_71,1,16,219.0,110.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000672/rand01/28-02-2023_1800_239_39,1,16,177.0,142.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000672/rand02/28-02-2023_1800_215_70,1,16,201.0,111.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000672/rand03/28-02-2023_1800_257_76,1,16,159.0,105.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000672/rand04/28-02-2023_1800_236_41,1,16,180.0,140.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000672/rand05/28-02-2023_1800_253_80,1,16,163.0,101.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000673/rand01/28-02-2023_1900_263_64,1,16,160.0,117.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000673/rand02/28-02-2023_1900_213_94,1,16,210.0,87.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000673/rand03/28-02-2023_1900_255_39,1,16,168.0,142.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000673/rand04/28-02-2023_1900_262_3,1,16,161.0,178.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000673/rand05/28-02-2023_1900_248_41,1,16,175.0,140.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000674/rand01/28-02-2023_2000_393_63,1,16,44.0,118.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000674/rand02/28-02-2023_2000_376_73,1,16,61.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000674/rand03/28-02-2023_2000_345_56,1,16,92.0,125.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000674/rand04/28-02-2023_2000_358_32,1,16,79.0,149.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000674/rand05/28-02-2023_2000_363_76,1,16,74.0,105.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000675/rand01/28-02-2023_2100_415_98,1,16,29.0,83.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000675/rand02/28-02-2023_2100_402_55,1,16,42.0,126.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000675/rand03/28-02-2023_2100_438_53,1,16,6.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000675/rand04/28-02-2023_2100_441_50,1,16,3.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000675/rand05/28-02-2023_2100_367_9,1,16,77.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000676/rand01/28-02-2023_2200_451_35,1,16,0.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000676/rand02/28-02-2023_2200_331_6,1,16,120.0,175.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000676/rand03/28-02-2023_2200_362_53,1,16,89.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000676/rand04/28-02-2023_2200_399_33,1,16,52.0,148.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000676/rand05/28-02-2023_2200_404_91,1,16,47.0,90.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000677/rand01/28-02-2023_2300_360_43,1,16,98.0,144.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000677/rand02/28-02-2023_2300_458_91,1,16,0.0,96.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000677/rand03/28-02-2023_2300_435_65,1,16,23.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000677/rand04/28-02-2023_2300_376_32,1,16,82.0,155.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000677/rand05/28-02-2023_2300_437_63,1,16,21.0,124.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000678/rand01/01-03-2023_0000_383_17,1,16,82.0,170.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000678/rand02/01-03-2023_0000_421_78,1,16,44.0,109.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000678/rand03/01-03-2023_0000_385_24,1,16,80.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000678/rand04/01-03-2023_0000_459_47,1,16,6.0,140.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000678/rand05/01-03-2023_0000_377_0,1,16,88.0,187.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000679/rand01/01-03-2023_0100_415_85,1,16,57.0,102.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000679/rand02/01-03-2023_0100_376_20,1,16,96.0,167.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000679/rand03/01-03-2023_0100_379_15,1,16,93.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000679/rand04/01-03-2023_0100_338_43,1,16,134.0,144.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000679/rand05/01-03-2023_0100_370_65,1,16,102.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000680/rand01/01-03-2023_0200_352_13,1,16,127.0,174.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000680/rand02/01-03-2023_0200_409_83,1,16,70.0,104.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000680/rand03/01-03-2023_0200_331_31,1,16,148.0,156.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000680/rand04/01-03-2023_0200_395_94,1,16,84.0,93.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000680/rand05/01-03-2023_0200_386_59,1,16,93.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000681/rand01/01-03-2023_0300_385_53,1,16,108.0,134.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000681/rand02/01-03-2023_0300_390_84,1,16,103.0,103.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000681/rand03/01-03-2023_0300_467_53,1,16,26.0,134.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000681/rand04/01-03-2023_0300_369_26,1,16,124.0,161.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000681/rand05/01-03-2023_0300_377_77,1,16,116.0,110.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000682/rand01/01-03-2023_0400_331_22,1,16,162.0,158.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000682/rand02/01-03-2023_0400_393_27,1,16,100.0,153.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000682/rand03/01-03-2023_0400_334_26,1,16,159.0,154.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000682/rand04/01-03-2023_0400_354_20,1,16,139.0,160.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000682/rand05/01-03-2023_0400_332_32,1,16,161.0,148.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000683/rand01/01-03-2023_0500_363_17,1,16,144.0,163.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000683/rand02/01-03-2023_0500_387_90,1,16,120.0,90.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000683/rand03/01-03-2023_0500_466_8,1,16,41.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000683/rand04/01-03-2023_0500_337_16,1,16,170.0,164.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000683/rand05/01-03-2023_0500_449_61,1,16,58.0,119.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000684/rand01/01-03-2023_0600_384_24,1,16,123.0,150.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000684/rand02/01-03-2023_0600_464_43,1,16,43.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000684/rand03/01-03-2023_0600_420_44,1,16,87.0,130.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000684/rand04/01-03-2023_0600_485_14,1,16,22.0,160.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000684/rand05/01-03-2023_0600_500_2,1,16,7.0,172.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000685/rand01/01-03-2023_0700_345_27,1,16,169.0,147.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000685/rand02/01-03-2023_0700_349_1,1,16,165.0,173.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000685/rand03/01-03-2023_0700_438_69,1,16,76.0,105.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000685/rand04/01-03-2023_0700_368_16,1,16,146.0,158.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000685/rand05/01-03-2023_0700_386_25,1,16,128.0,149.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000686/rand01/01-03-2023_0800_377_46,1,16,137.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000686/rand02/01-03-2023_0800_494_27,1,16,20.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000686/rand03/01-03-2023_0800_457_29,1,16,57.0,139.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000686/rand04/01-03-2023_0800_427_57,1,16,87.0,111.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000686/rand05/01-03-2023_0800_484_70,1,16,30.0,98.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000687/rand01/01-03-2023_0900_424_49,1,16,97.0,113.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000687/rand02/01-03-2023_0900_415_72,1,16,106.0,90.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000687/rand03/01-03-2023_0900_349_23,1,16,172.0,139.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000687/rand04/01-03-2023_0900_342_44,1,16,179.0,118.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000687/rand05/01-03-2023_0900_458_44,1,16,63.0,118.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000688/rand01/01-03-2023_1000_489_13,1,16,39.0,149.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000688/rand02/01-03-2023_1000_415_71,1,16,113.0,91.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000688/rand03/01-03-2023_1000_389_90,1,16,139.0,72.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000688/rand04/01-03-2023_1000_332_29,1,16,196.0,133.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000688/rand05/01-03-2023_1000_493_16,1,16,35.0,146.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000689/rand01/01-03-2023_1100_463_87,1,16,65.0,69.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000689/rand02/01-03-2023_1100_377_26,1,16,151.0,130.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000689/rand03/01-03-2023_1100_418_78,1,16,110.0,78.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000689/rand04/01-03-2023_1100_479_36,1,16,49.0,120.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000689/rand05/01-03-2023_1100_380_61,1,16,148.0,95.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000690/rand01/01-03-2023_1200_496_15,1,16,39.0,134.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000690/rand02/01-03-2023_1200_479_47,1,16,56.0,102.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000690/rand03/01-03-2023_1200_491_40,1,16,44.0,109.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000690/rand04/01-03-2023_1200_383_81,1,16,152.0,68.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000690/rand05/01-03-2023_1200_422_46,1,16,113.0,103.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000691/rand01/01-03-2023_1300_447_35,1,16,88.0,114.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000691/rand02/01-03-2023_1300_411_64,1,16,124.0,85.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000691/rand03/01-03-2023_1300_378_80,1,16,157.0,69.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000691/rand04/01-03-2023_1300_489_49,1,16,46.0,100.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000691/rand05/01-03-2023_1300_360_15,1,16,175.0,134.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000692/rand01/01-03-2023_1400_478_50,1,16,57.0,93.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000692/rand02/01-03-2023_1400_374_45,1,16,161.0,98.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000692/rand03/01-03-2023_1400_372_2,1,16,163.0,141.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000692/rand04/01-03-2023_1400_384_87,1,16,151.0,56.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000692/rand05/01-03-2023_1400_483_16,1,16,52.0,127.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000693/rand01/01-03-2023_1500_407_91,1,16,128.0,52.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000693/rand02/01-03-2023_1500_367_29,1,16,168.0,114.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000693/rand03/01-03-2023_1500_346_56,1,16,189.0,87.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000693/rand04/01-03-2023_1500_351_52,1,16,184.0,91.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000693/rand05/01-03-2023_1500_381_82,1,16,154.0,61.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000694/rand01/01-03-2023_1600_398_78,1,16,137.0,65.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000694/rand02/01-03-2023_1600_461_24,1,16,74.0,119.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000694/rand03/01-03-2023_1600_378_21,1,16,157.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000694/rand04/01-03-2023_1600_500_17,1,16,35.0,126.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000694/rand05/01-03-2023_1600_478_55,1,16,57.0,88.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000695/rand01/01-03-2023_1700_441_86,1,16,100.0,57.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000695/rand02/01-03-2023_1700_502_10,1,16,39.0,133.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000695/rand03/01-03-2023_1700_476_7,1,16,65.0,136.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000695/rand04/01-03-2023_1700_381_16,1,16,160.0,127.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000695/rand05/01-03-2023_1700_394_66,1,16,147.0,77.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000696/rand01/01-03-2023_1800_344_26,1,16,197.0,117.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000696/rand02/01-03-2023_1800_345_28,1,16,196.0,115.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000696/rand03/01-03-2023_1800_502_12,1,16,39.0,131.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000696/rand04/01-03-2023_1800_346_52,1,16,195.0,91.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000696/rand05/01-03-2023_1800_339_31,1,16,202.0,112.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000697/rand01/01-03-2023_1900_394_72,1,16,147.0,65.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000697/rand02/01-03-2023_1900_355_69,1,16,186.0,68.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000697/rand03/01-03-2023_1900_364_8,1,16,177.0,129.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000697/rand04/01-03-2023_1900_439_91,1,16,102.0,46.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000697/rand05/01-03-2023_1900_460_33,1,16,81.0,104.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000698/rand01/01-03-2023_2000_414_53,1,16,127.0,84.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000698/rand02/01-03-2023_2000_425_47,1,16,116.0,90.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000698/rand03/01-03-2023_2000_333_22,1,16,208.0,115.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000698/rand04/01-03-2023_2000_470_69,1,16,71.0,68.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000698/rand05/01-03-2023_2000_482_79,1,16,59.0,58.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000699/rand01/01-03-2023_2100_494_59,1,16,47.0,72.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000699/rand02/01-03-2023_2100_501_11,1,16,40.0,120.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000699/rand03/01-03-2023_2100_462_28,1,16,79.0,103.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000699/rand04/01-03-2023_2100_500_15,1,16,41.0,116.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000699/rand05/01-03-2023_2100_336_8,1,16,205.0,123.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000700/rand01/01-03-2023_2200_504_2,1,16,37.0,129.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000700/rand02/01-03-2023_2200_359_12,1,16,182.0,119.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000700/rand03/01-03-2023_2200_450_90,1,16,91.0,41.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000700/rand04/01-03-2023_2200_363_52,1,16,178.0,79.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000700/rand05/01-03-2023_2200_366_39,1,16,175.0,92.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000701/rand01/01-03-2023_2300_377_52,1,16,164.0,79.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000701/rand02/01-03-2023_2300_384_4,1,16,157.0,127.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000701/rand03/01-03-2023_2300_358_49,1,16,183.0,82.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000701/rand04/01-03-2023_2300_488_3,1,16,53.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000701/rand05/01-03-2023_2300_334_11,1,16,207.0,120.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000702/rand01/02-03-2023_0000_383_40,1,16,158.0,91.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000702/rand02/02-03-2023_0000_387_9,1,16,154.0,122.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000702/rand03/02-03-2023_0000_513_49,1,16,28.0,82.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000702/rand04/02-03-2023_0000_446_59,1,16,95.0,72.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000702/rand05/02-03-2023_0000_365_29,1,16,176.0,102.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000703/rand01/02-03-2023_0100_492_35,1,16,56.0,96.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000703/rand02/02-03-2023_0100_406_59,1,16,142.0,72.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000703/rand03/02-03-2023_0100_478_43,1,16,70.0,88.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000703/rand04/02-03-2023_0100_330_3,1,16,218.0,128.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000703/rand05/02-03-2023_0100_396_60,1,16,152.0,71.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000704/rand01/02-03-2023_0200_347_57,1,16,201.0,74.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000704/rand02/02-03-2023_0200_505_23,1,16,43.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000704/rand03/02-03-2023_0200_355_44,1,16,193.0,87.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000704/rand04/02-03-2023_0200_499_43,1,16,49.0,88.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000704/rand05/02-03-2023_0200_494_23,1,16,54.0,108.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000705/rand01/02-03-2023_0300_420_82,1,16,128.0,49.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000705/rand02/02-03-2023_0300_399_67,1,16,149.0,64.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000705/rand03/02-03-2023_0300_487_27,1,16,61.0,104.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000705/rand04/02-03-2023_0300_450_39,1,16,98.0,92.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000705/rand05/02-03-2023_0300_420_56,1,16,128.0,75.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000706/rand01/02-03-2023_0400_379_57,1,16,169.0,74.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000706/rand02/02-03-2023_0400_489_8,1,16,59.0,123.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000706/rand03/02-03-2023_0400_438_93,1,16,110.0,38.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000706/rand04/02-03-2023_0400_385_71,1,16,163.0,60.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000706/rand05/02-03-2023_0400_367_46,1,16,181.0,85.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000707/rand01/02-03-2023_0500_367_49,1,16,188.0,82.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000707/rand02/02-03-2023_0500_385_72,1,16,170.0,59.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000707/rand03/02-03-2023_0500_434_80,1,16,121.0,51.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000707/rand04/02-03-2023_0500_420_77,1,16,135.0,54.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000707/rand05/02-03-2023_0500_485_17,1,16,70.0,114.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000708/rand01/02-03-2023_0600_459_47,1,16,96.0,84.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000708/rand02/02-03-2023_0600_477_33,1,16,78.0,98.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000708/rand03/02-03-2023_0600_444_95,1,16,111.0,36.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000708/rand04/02-03-2023_0600_413_42,1,16,142.0,89.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000708/rand05/02-03-2023_0600_464_55,1,16,91.0,76.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000711/rand01/02-03-2023_0900_382_75,1,16,173.0,50.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000711/rand02/02-03-2023_0900_384_23,1,16,171.0,102.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000711/rand03/02-03-2023_0900_348_33,1,16,207.0,92.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000711/rand04/02-03-2023_0900_477_81,1,16,78.0,44.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000711/rand05/02-03-2023_0900_495_57,1,16,60.0,68.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000712/rand01/02-03-2023_1000_399_43,1,16,156.0,82.0,1
/leonardo_scratch/fast/IscrC_SAME-D/airmass/aug_tracking/row_000712/rand02/02-03-2023_1000_368_17,1,16,187.0,108.0,1
